country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","05-10-2025 09:00:00",21.185571,81.343175,NO2,9,11,9
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","05-10-2025 09:00:00",21.224231,81.408350,PM2.5,8,22,15
India,Bihar,Munger,"Town Hall, Munger - BSPCB","05-10-2025 09:00:00",25.376776,86.471523,SO2,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","05-10-2025 09:00:00",26.1403345,85.3650192,PM2.5,18,27,20
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","05-10-2025 09:00:00",26.1209,85.3647,CO,6,15,6
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","05-10-2025 09:00:00",25.697189,85.245900,NO2,4,6,5
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","05-10-2025 09:00:00",25.697189,85.245900,OZONE,17,47,27
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","05-10-2025 09:00:00",25.592539,85.227158,PM10,30,75,36
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","05-10-2025 09:00:00",25.592539,85.227158,OZONE,8,12,10
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","05-10-2025 09:00:00",25.586562,85.043586,NO2,22,28,25
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","05-10-2025 09:00:00",25.586562,85.043586,CO,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","05-10-2025 09:00:00",26.0881305,87.93840336,OZONE,16,20,17
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","05-10-2025 09:00:00",22.118125,83.140608,NO2,4,14,7
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","05-10-2025 09:00:00",25.697189,85.245900,PM2.5,14,50,31
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","05-10-2025 09:00:00",21.237755,81.705301,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","05-10-2025 09:00:00",21.371751,81.664929,PM10,11,109,41
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","05-10-2025 09:00:00",21.371751,81.664929,NO2,12,31,21
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","05-10-2025 09:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","05-10-2025 09:00:00",22.06631475,83.33820077,PM2.5,12,73,32
India,Delhi,Delhi,"DTU, Delhi - CPCB","05-10-2025 09:00:00",28.7500499,77.1112615,CO,8,28,24
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","05-10-2025 09:00:00",28.5710274,77.0719006,PM2.5,60,350,164
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","05-10-2025 09:00:00",28.5710274,77.0719006,CO,8,115,60
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","05-10-2025 09:00:00",28.5627763,77.1180053,PM10,87,158,122
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","05-10-2025 09:00:00",28.5627763,77.1180053,NO2,45,138,81
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","05-10-2025 09:00:00",22.118125,83.140608,OZONE,61,108,72
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","05-10-2025 09:00:00",22.368195,82.746431,NH3,2,2,2
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","05-10-2025 09:00:00",22.368195,82.746431,SO2,7,22,10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","05-10-2025 09:00:00",22.368195,82.746431,CO,12,20,15
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.695381,77.181665,OZONE,11,82,11
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","05-10-2025 09:00:00",28.4706914,77.1099364,PM2.5,43,172,103
India,Delhi,Delhi,"Bawana, Delhi - DPCC","05-10-2025 09:00:00",28.776200,77.051074,NO2,6,30,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC","05-10-2025 09:00:00",28.815329,77.153010,PM2.5,60,311,150
India,Delhi,Delhi,"Alipur, Delhi - DPCC","05-10-2025 09:00:00",28.815329,77.153010,CO,33,58,49
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.647622,77.3158090,PM10,107,254,172
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","05-10-2025 09:00:00",22.348441,82.549611,CO,20,36,23
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","05-10-2025 09:00:00",22.126650,83.483212,NO2,3,3,3
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","05-10-2025 09:00:00",21.258815,81.578979,PM10,10,24,15
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.695381,77.181665,NH3,1,1,1
India,Delhi,Delhi,"DTU, Delhi - CPCB","05-10-2025 09:00:00",28.7500499,77.1112615,SO2,15,24,17
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","05-10-2025 09:00:00",28.6573814,77.1585447,CO,10,106,38
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","05-10-2025 09:00:00",28.530785,77.271255,NO2,38,138,84
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","05-10-2025 09:00:00",28.530785,77.271255,SO2,4,15,11
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","05-10-2025 09:00:00",28.530785,77.271255,CO,14,101,46
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","05-10-2025 09:00:00",28.623763,77.287209,PM10,103,206,145
India,Delhi,Delhi,"ITO, Delhi - CPCB","05-10-2025 09:00:00",28.628624,77.241060,NO2,74,97,86
India,Delhi,Delhi,"ITO, Delhi - CPCB","05-10-2025 09:00:00",28.628624,77.241060,SO2,1,23,11
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","05-10-2025 09:00:00",28.732820,77.170633,SO2,9,29,19
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","05-10-2025 09:00:00",28.732820,77.170633,OZONE,7,83,15
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","05-10-2025 09:00:00",28.636429,77.201067,NH3,5,24,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC","05-10-2025 09:00:00",28.684678,77.076574,PM2.5,60,240,140
India,Delhi,Delhi,"Mundka, Delhi - DPCC","05-10-2025 09:00:00",28.684678,77.076574,NO2,20,81,43
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","05-10-2025 09:00:00",28.5918245,77.2273074,PM2.5,63,216,111
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","05-10-2025 09:00:00",28.611281,77.237738,NO2,16,119,65
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","05-10-2025 09:00:00",28.570173,76.933762,PM10,72,144,103
India,Delhi,Delhi,"Narela, Delhi - DPCC","05-10-2025 09:00:00",28.822836,77.101981,NO2,13,33,23
India,Delhi,Delhi,"Narela, Delhi - DPCC","05-10-2025 09:00:00",28.822836,77.101981,NH3,16,18,17
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","05-10-2025 09:00:00",28.6811736,77.3025234,CO,37,70,50
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","05-10-2025 09:00:00",28.6573814,77.1585447,NO2,23,107,49
India,Delhi,Delhi,"Mundka, Delhi - DPCC","05-10-2025 09:00:00",28.684678,77.076574,SO2,2,36,15
India,Delhi,Delhi,"Mundka, Delhi - DPCC","05-10-2025 09:00:00",28.684678,77.076574,NH3,4,6,5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","05-10-2025 09:00:00",23.107969,72.574648,CO,9,39,27
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","05-10-2025 09:00:00",22.977134,72.553024,PM2.5,6,79,39
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","05-10-2025 09:00:00",22.977134,72.553024,PM10,22,123,73
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","05-10-2025 09:00:00",22.977134,72.553024,NO2,10,24,16
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","05-10-2025 09:00:00",22.977134,72.553024,CO,44,60,53
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","05-10-2025 09:00:00",23.002657,72.591912,NO2,32,63,40
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","05-10-2025 09:00:00",23.020509,72.579261,OZONE,1,19,1
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","05-10-2025 09:00:00",23.016834,72.625775,NH3,1,5,4
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.672342,77.315260,PM2.5,61,224,131
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.672342,77.315260,NO2,19,69,40
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.672342,77.315260,SO2,16,26,20
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.672342,77.315260,OZONE,2,11,3
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","05-10-2025 09:00:00",28.699793,77.165453,OZONE,24,82,27
India,Delhi,Delhi,"Pusa, Delhi - DPCC","05-10-2025 09:00:00",28.639652,77.146275,SO2,6,21,12
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","05-10-2025 09:00:00",28.563262,77.186937,NO2,16,92,52
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","05-10-2025 09:00:00",28.563262,77.186937,NH3,3,5,4
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","05-10-2025 09:00:00",28.6514781,77.1473105,SO2,12,22,16
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","05-10-2025 09:00:00",28.710508,77.249485,NO2,14,47,30
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","05-10-2025 09:00:00",28.531346,77.190156,SO2,4,18,12
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","05-10-2025 09:00:00",28.5504249,77.2159377,NH3,6,11,9
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","05-10-2025 09:00:00",28.5504249,77.2159377,CO,10,76,49
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","05-10-2025 09:00:00",23.243639,72.68994,PM10,42,77,60
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","05-10-2025 09:00:00",23.041137,72.456691,OZONE,4,29,7
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","05-10-2025 09:00:00",23.041137,72.456691,NO2,17,26,22
India,Delhi,Delhi,"Pusa, Delhi - DPCC","05-10-2025 09:00:00",28.639652,77.146275,PM10,114,344,190
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","05-10-2025 09:00:00",20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","05-10-2025 09:00:00",22.969611,72.643500,OZONE,NA,NA,NA
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","05-10-2025 09:00:00",28.6701,76.9254,PM10,48,307,148
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","05-10-2025 09:00:00",28.6701,76.9254,OZONE,13,21,17
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","05-10-2025 09:00:00",28.3419248,77.319699,PM10,NA,NA,NA
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","05-10-2025 09:00:00",28.3419248,77.319699,NO2,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB","05-10-2025 09:00:00",29.307814,76.337619,CO,4,126,41
India,Haryana,Jind,"Police Lines, Jind - HSPCB","05-10-2025 09:00:00",29.307814,76.337619,OZONE,4,9,5
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","05-10-2025 09:00:00",29.695300,77.002700,PM2.5,64,120,88
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","05-10-2025 09:00:00",29.695300,77.002700,SO2,7,10,9
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","05-10-2025 09:00:00",27.9002,76.9938,PM2.5,40,73,52
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","05-10-2025 09:00:00",28.422681,77.148944,PM2.5,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","05-10-2025 09:00:00",28.422681,77.148944,PM10,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","05-10-2025 09:00:00",28.4227,77.0667,NO2,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","05-10-2025 09:00:00",28.4227,77.0667,NH3,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","05-10-2025 09:00:00",28.4227,77.0667,SO2,10,25,18
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","05-10-2025 09:00:00",28.4501238,77.0263051,SO2,2,8,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","05-10-2025 09:00:00",23.221714,72.654328,NO2,17,19,18
India,Gujarat,Surat,"Science Center, Surat - SMC","05-10-2025 09:00:00",21.170046,72.795405,PM2.5,7,37,24
India,Gujarat,Surat,"Science Center, Surat - SMC","05-10-2025 09:00:00",21.170046,72.795405,PM10,12,79,38
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","05-10-2025 09:00:00",20.362421,72.918013,PM2.5,29,116,59
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","05-10-2025 09:00:00",28.360699,76.936090,NO2,20,24,22
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","05-10-2025 09:00:00",28.360699,76.936090,SO2,2,14,7
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","05-10-2025 09:00:00",28.39072,77.30059,OZONE,27,34,30
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","05-10-2025 09:00:00",23.243639,72.68994,CO,40,77,50
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","05-10-2025 09:00:00",28.3153,76.9143,OZONE,6,84,16
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","05-10-2025 09:00:00",28.060249,76.113115,NO2,31,44,37
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","05-10-2025 09:00:00",12.920984,77.584908,PM2.5,14,80,31
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","05-10-2025 09:00:00",13.0270199,77.494094,SO2,1,10,4
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","05-10-2025 09:00:00",13.0270199,77.494094,OZONE,27,28,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","05-10-2025 09:00:00",12.921418,77.502466,PM10,72,88,79
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","05-10-2025 09:00:00",29.536400,75.015800,NH3,5,24,15
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","05-10-2025 09:00:00",30.943887,76.801991,PM2.5,33,237,104
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","05-10-2025 09:00:00",30.943887,76.801991,CO,41,66,47
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","05-10-2025 09:00:00",34.066206,74.819820,PM10,35,67,48
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","05-10-2025 09:00:00",23.80569,86.44268,OZONE,1,26,2
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","05-10-2025 09:00:00",16.172806,75.659694,OZONE,12,17,16
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","05-10-2025 09:00:00",28.52123,76.37138,PM2.5,101,188,142
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","05-10-2025 09:00:00",29.536400,75.015800,PM10,41,94,67
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","05-10-2025 09:00:00",11.55358,76.55521,CO,24,121,35
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","05-10-2025 09:00:00",13.428828,77.731418,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","05-10-2025 09:00:00",12.921418,77.502466,CO,24,56,51
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","05-10-2025 09:00:00",13.0246342,77.5080115,SO2,5,9,7
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","05-10-2025 09:00:00",12.917348,77.622813,SO2,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","05-10-2025 09:00:00",11.55358,76.55521,PM2.5,37,39,38
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","05-10-2025 09:00:00",13.029152,77.585901,PM2.5,2,85,18
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","05-10-2025 09:00:00",11.875000,75.373200,PM2.5,47,60,51
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","05-10-2025 09:00:00",11.875000,75.373200,PM10,56,65,59
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","05-10-2025 09:00:00",11.875000,75.373200,SO2,3,6,4
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","05-10-2025 09:00:00",8.8787,76.6073,NO2,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","05-10-2025 09:00:00",15.347630,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","05-10-2025 09:00:00",12.21041,76.37376,NO2,15,27,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","05-10-2025 09:00:00",12.21041,76.37376,NH3,4,6,5
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","05-10-2025 09:00:00",16.802639,75.722694,OZONE,13,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","05-10-2025 09:00:00",16.7602,77.1428,PM2.5,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","05-10-2025 09:00:00",16.7602,77.1428,NO2,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","05-10-2025 09:00:00",17.336318,76.847397,NO2,10,22,14
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","05-10-2025 09:00:00",17.336318,76.847397,NH3,2,4,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","05-10-2025 09:00:00",17.336318,76.847397,SO2,2,6,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","05-10-2025 09:00:00",13.328028,75.797056,PM10,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","05-10-2025 09:00:00",13.328028,75.797056,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","05-10-2025 09:00:00",13.328028,75.797056,CO,11,22,22
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","05-10-2025 09:00:00",14.475800,75.905200,OZONE,23,24,24
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","05-10-2025 09:00:00",14.475800,75.905200,CO,9,23,12
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","05-10-2025 09:00:00",10.073232,76.302765,OZONE,9,14,11
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","05-10-2025 09:00:00",15.459706,75.008381,CO,20,56,24
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","05-10-2025 09:00:00",26.200388,78.147714,PM2.5,22,117,48
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","05-10-2025 09:00:00",26.200388,78.147714,NO2,15,52,24
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","05-10-2025 09:00:00",22.4310,75.5213,SO2,9,11,10
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","05-10-2025 09:00:00",22.6780,75.8559,SO2,21,24,23
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","05-10-2025 09:00:00",8.8787,76.6073,OZONE,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","05-10-2025 09:00:00",8.563700,76.886500,CO,27,68,55
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","05-10-2025 09:00:00",23.264759,77.381568,SO2,7,9,8
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","05-10-2025 09:00:00",23.264759,77.381568,CO,20,66,31
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","05-10-2025 09:00:00",8.5149093,76.9435879,NH3,8,14,11
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","05-10-2025 09:00:00",26.259242,78.216432,CO,14,101,22
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","05-10-2025 09:00:00",23.264759,77.381568,PM10,41,346,107
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","05-10-2025 09:00:00",22.9682591,76.064118,CO,4,31,9
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","05-10-2025 09:00:00",23.233584,77.400574,PM10,32,62,47
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","05-10-2025 09:00:00",23.233584,77.400574,NH3,5,6,5
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","05-10-2025 09:00:00",22.624758,75.675238,NH3,3,4,4
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","05-10-2025 09:00:00",22.624758,75.675238,CO,28,52,33
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","05-10-2025 09:00:00",22.624758,75.675238,OZONE,18,48,21
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","05-10-2025 09:00:00",23.331731,75.045981,PM2.5,9,90,37
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","05-10-2025 09:00:00",23.838586,78.759431,NO2,4,8,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","05-10-2025 09:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","05-10-2025 09:00:00",19.10122,74.73339,OZONE,2,13,5
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","05-10-2025 09:00:00",20.719516,77.000253,PM2.5,27,47,39
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","05-10-2025 09:00:00",20.719516,77.000253,NH3,3,4,3
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","05-10-2025 09:00:00",19.875620,75.387310,PM10,12,45,25
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","05-10-2025 09:00:00",24.108970,82.645580,PM10,13,78,32
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","05-10-2025 09:00:00",19.10122,74.73339,PM2.5,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","05-10-2025 09:00:00",19.10122,74.73339,NO2,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","05-10-2025 09:00:00",19.10122,74.73339,NH3,NA,NA,NA
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","05-10-2025 09:00:00",23.50016,80.23284,OZONE,11,41,15
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","05-10-2025 09:00:00",24.2613009,80.7231783,CO,48,50,49
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","05-10-2025 09:00:00",23.218135,79.957770,NH3,2,3,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","05-10-2025 09:00:00",23.218135,79.957770,OZONE,13,67,42
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","05-10-2025 09:00:00",23.168606,79.932247,PM2.5,3,42,21
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","05-10-2025 09:00:00",23.168606,79.932247,PM10,7,52,32
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","05-10-2025 09:00:00",24.58434363,80.8549414,NO2,24,29,26
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","05-10-2025 09:00:00",23.142888,79.916147,PM10,16,54,32
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","05-10-2025 09:00:00",23.50016,80.23284,NO2,32,37,34
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","05-10-2025 09:00:00",19.854616,75.905894,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","05-10-2025 09:00:00",19.192056,72.9585188,NO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","05-10-2025 09:00:00",19.192056,72.9585188,OZONE,3,4,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","05-10-2025 09:00:00",16.6870449,74.2505872,PM2.5,10,53,27
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","05-10-2025 09:00:00",16.6870449,74.2505872,NH3,2,3,3
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","05-10-2025 09:00:00",19.9775302,79.2337086,PM10,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","05-10-2025 09:00:00",19.9775302,79.2337086,NH3,2,4,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","05-10-2025 09:00:00",19.9775302,79.2337086,CO,37,42,39
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","05-10-2025 09:00:00",20.918946,74.776388,SO2,6,14,9
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","05-10-2025 09:00:00",20.918946,74.776388,CO,5,16,7
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","05-10-2025 09:00:00",19.309073,73.057223,SO2,5,11,8
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","05-10-2025 09:00:00",19.309073,73.057223,OZONE,9,27,10
